date,time,azi,elev,apmag,sbrt,observatory
2025-01-12,02:30,67.607541,-0.099581,19.346,n.a.,hf
2025-01-12,02:30,106.874091,-63.736353,19.346,n.a.,ssf
2025-01-12,03:00,70.130109,6.466365,19.347,n.a.,hf
2025-01-12,03:00,100.280474,-57.483933,19.347,n.a.,ssf
2025-01-12,03:30,72.403068,13.132555,19.347,n.a.,hf
2025-01-12,03:30,95.166223,-51.111738,19.347,n.a.,ssf
2025-01-12,04:00,74.471661,19.879474,19.348,n.a.,hf
2025-01-12,04:00,90.880036,-44.690567,19.348,n.a.,ssf
2025-01-12,04:30,76.372167,26.691756,19.348,n.a.,hf
2025-01-12,04:30,87.071297,-38.261512,19.348,n.a.,ssf
2025-01-12,05:00,78.133796,33.557119,19.349,n.a.,hf
2025-01-12,05:00,83.530851,-31.852955,19.349,n.a.,ssf
2025-01-12,05:30,79.78005,40.465597,19.349,n.a.,hf
2025-01-12,05:30,80.120847,-25.487983,19.349,n.a.,ssf
2025-01-12,06:00,81.329558,47.408967,19.35,n.a.,hf
2025-01-12,06:00,76.740838,-19.188171,19.35,n.a.,ssf
2025-01-12,06:30,82.796197,54.380326,19.35,n.a.,hf
2025-01-12,06:30,73.30988,-12.975917,19.35,n.a.,ssf
2025-01-12,07:00,84.187827,61.373763,19.351,n.a.,hf
2025-01-12,07:00,69.756217,-6.876213,19.351,n.a.,ssf
2025-01-12,07:30,85.500985,68.384101,19.351,n.a.,hf
2025-01-12,07:30,66.010834,-0.918294,19.351,n.a.,ssf
2025-01-12,08:00,86.698444,75.406676,19.352,n.a.,hf
2025-01-12,08:00,62.003202,4.862612,19.352,n.a.,ssf
2025-01-12,08:30,87.558824,82.436994,19.352,n.a.,hf
2025-01-12,08:30,57.658601,10.423306,19.352,n.a.,ssf
2025-01-12,09:00,75.734845,89.456653,19.353,n.a.,hf
2025-01-12,09:00,52.8971,15.710368,19.353,n.a.,ssf
2025-01-12,09:30,272.405705,83.49017,19.353,n.a.,hf
2025-01-12,09:30,47.634978,20.657774,19.353,n.a.,ssf
2025-01-12,10:00,273.141383,76.459144,19.354,n.a.,hf
2025-01-12,10:00,41.790041,25.184765,19.354,n.a.,ssf
2025-01-12,10:30,274.312414,69.43515,19.354,n.a.,hf
2025-01-12,10:30,35.292903,29.194869,19.354,n.a.,ssf
2025-01-12,11:00,275.61212,62.422734,19.355,n.a.,hf
2025-01-12,11:00,28.105952,32.577615,19.355,n.a.,ssf
2025-01-12,11:30,276.992673,55.426508,19.355,n.a.,hf
2025-01-12,11:30,20.24911,35.215013,19.355,n.a.,ssf
2025-01-12,12:00,278.447809,48.451557,19.356,n.a.,hf
2025-01-12,12:00,11.825343,36.994461,19.356,n.a.,ssf
2025-01-12,12:30,279.984203,41.503669,19.356,n.a.,hf
2025-01-12,12:30,3.031246,37.82731,19.356,n.a.,ssf
2025-01-12,13:00,281.614963,34.589581,19.357,n.a.,hf
2025-01-12,13:00,354.137037,37.667991,19.357,n.a.,ssf
